textsentence_id,text_id,sentence_id,word_count,sentiment,sentence,language
Megablast20_2,Megablast20,2,13,0.466666666667,Would recommend if anyone wants voice controlled music with great quality sound.,English
Megablast21_0,Megablast21,0,14,0.25,"My friend gave me this as a present, and I love it.",English
Megablast21_1,Megablast21,1,21,0.9,"It sounds great, the Alexa integration is awesome (I can turn my lights on and off with it!",English
Megablast21_2,Megablast21,2,24,0.333333333333,"), and the fact that's portable and super durable means my toddler can play with it without me having to worry.",English
Megablast21_3,Megablast21,3,8,0.0,I definitely recommend this for every household.,English
Megablast22_0,Megablast22,0,5,0.1953125,So loud!!!,English
Megablast22_1,Megablast22,1,16,1.0,The Alexa integration is all this needed to be the best speaker on the market.,English
Megablast22_2,Megablast22,2,3,0.625,Love it!,English
Megablast23_0,Megablast23,0,13,0.5,I'd give it better than a 5 star if i could.,English
Megablast23_1,Megablast23,1,5,1.0,This speaker is AWESOME.,English
Megablast23_2,Megablast23,2,5,0.35,Alexa is so cool.,English
Megablast23_3,Megablast23,3,9,0.6,Amazing what you can do with this speaker.,English
Megablast23_4,Megablast23,4,4,0.0,I DEFINITELY recommend buying,English
Megablast24_0,Megablast24,0,7,0.2125,Speaker gets loud and very crisp.,English
Megablast24_1,Megablast24,1,13,0.175,"Compared to the Megaboom, it is louder and delivers better bass.",English
Megablast24_2,Megablast24,2,13,0.6,"The bluetooth range is amazing, the unit is waterproof and shockproof.",English
Megablast24_3,Megablast24,3,25,-0.025,"I use the speaker in home and on the go, have taken it to BBQs and the beach with the long lasting battery.",English
Megablast25_0,Megablast25,0,4,1.0,Really awesome speaker!,English
Megablast25_1,Megablast25,1,16,0.5,"Sounds even better than my Megaboom, and it has the added perk of Alexa.",English
Megablast25_2,Megablast25,2,8,0.5,Love the virtual in-destructiveness of this speaker.,English
Megablast25_3,Megablast25,3,33,0.0666666666667,"My one complaint is that the speaker doesn't have Spotify yet, but the set-up and free 3 months of Amazon Music was seamless, and I haven't missed Spotify yet",English
Megablast26_0,Megablast26,0,10,1.0,The software cripple an otherwise magnificent piece of hardware.,English
Megablast26_1,Megablast26,1,40,-0.0625,"My biggest current frustrations- the speaker will not connect via bluetooth to my MacBook or MacBook Pro, pairing with other UE devices is not supported (""Block Party""), and Alexa does not support Spotify.",English
Megablast26_2,Megablast26,2,36,-0.0222222222222,"I'm a huge fan of previous UE products I've owned, and if/when the software is updated to be AT LEAST on par with UE BOOM series, it will deserve 5 stars.",English
Megablast27_0,Megablast27,0,3,0.6,Great sound.,English
Megablast27_1,Megablast27,1,4,-1.0,Terrible battery life.,English
Megablast27_2,Megablast27,2,6,-0.115384615385,Alexa is not very useful.,English
